label,id
6,242
10,12461
6,1632
4,5331
3,12386
-12,5841
-15,7151
-14,11620
-14,283
-13,10120
1,6292
5,424
-14,2999
-14,677
2,4795
3,9604
6,11801
-13,3763
5,9989
2,9072
4,1711
0,6042
-14,7240
-9,6861
-13,10938
-12,5525
6,9535
-6,2405
-12,1697
-6,2417
-16,726
10,4473
5,8888
2,3412
5,4950
5,10436
-14,3307
-11,10193
-9,5122
11,9224
-4,11072
-10,11896
-15,3179
-4,2340
3,11904
-13,10430
-17,12242
13,12254
-7,7750
6,10936
-12,3543
-1,3304
-15,3705
3,271
-9,1412
3,3189
0,1906
-5,6324
-13,8420
-2,197
10,779
6,276
-16,8871
-11,6259
4,11494
2,5324
-15,478
-4,344
0,4861
13,3143
5,7641
0,2325
-8,7650
3,1994
-13,11676
-13,10549
8,7894
-6,9557
-16,8912
-19,12483
-15,6018
-6,11167
-12,537
-15,5932
12,11953
-14,3911
-17,11187
4,12277
-14,11857
-14,268
-15,3289
-4,5289
-7,1515
14,6016
10,4926
-14,393
-12,3673
-18,1567
6,496
13,11821
-7,3211
3,8441
6,253
5,9772
-1,6361
3,8672
-11,2380
2,6759
-6,10452
-6,8161
-14,4384
-17,156
10,6566
-15,4997
-14,4604
4,743
-5,10646
-6,598
-19,12212
-5,1450
3,11706
5,4654
-14,5050
-17,5303
6,7119
-13,838
-16,3003
4,992
-2,6666
2,3615
-14,1441
-11,3871
4,7558
7,2771
4,6590
-13,1001
-12,7961
6,4410
-14,10424
0,6104
-2,7073
3,9612
5,4165
5,4941
5,11969
-3,2468
-15,9005
-9,7263
-13,125
2,4586
3,8483
-13,11460
5,1647
6,8323
11,1733
8,1877
-17,124
-7,576
-8,8427
5,9111
3,11304
-10,8778
8,962
-16,7339
-13,6097
-16,2519
-18,3146
8,9775
-9,5750
-14,451
-4,4340
-11,2296
-11,1772
1,4195
4,6920
4,2107
1,8479
8,11394
-15,7243
-13,8336
-13,9205
-6,3267
2,6700
-15,2266
-11,11025
-15,664
8,7937
9,5234
4,8361
-16,10678
5,9027
8,4054
6,10881
-16,8520
3,8403
12,5158
-17,5397
8,2845
13,4870
4,4649
8,3479
-13,5286
-15,3548
3,8335
-15,6251
-15,1363
-16,6691
-8,3054
-19,1540
-8,7884
-16,11950
-14,7476
1,8024
5,9679
-14,2170
-11,5104
10,11752
-13,5076
-7,1325
-12,8053
-18,9971
-9,8972
-3,5340
-13,3172
-10,1255
6,2491
-1,6892
1,7532
-4,12404
9,11254
10,5098
8,7668
-16,6939
-15,11
6,5318
-13,10289
-6,8287
-19,11666
-5,8175
-2,11007
-18,8004
4,12074
-15,11885
11,4447
-5,9891
-12,3679
-12,5724
-1,10583
8,10162
-4,4705
-7,3656
-5,148
-15,5816
-16,11853
-18,9582
-7,3348
-15,6386
5,7283
-15,3108
8,3328
9,2996
6,4693
-11,1357
-11,7677
5,7838
8,3925
-17,11704
9,1677
1,8286
-15,6756
2,4546
4,481
8,7603
3,11944
-15,4361
-16,10294
-11,2908
-7,7212
-5,5722
-6,9314
2,6679
11,8113
3,4203
4,3235
-16,10483
-16,11544
-3,2677
9,6757
9,521
6,8547
10,8292
-7,9213
6,472
-5,5417
7,12275
0,3424
-15,11597
-12,5875
-15,2088
-17,12016
5,245
-14,673
-8,11994
-6,5737
-13,8009
-2,10004
4,10359
-9,6550
8,6844
1,4875
-18,9125
4,3454
-4,8020
10,3784
12,11442
10,730
-2,8565
3,1018
10,3801
-15,645
-13,9232
-13,3994
-2,6173
-18,8107
-13,10734
-16,6904
1,3802
4,4464
-8,5335
6,2229
-18,347
5,1759
6,2835
6,12037
4,10920
4,6236
-11,1251
3,2867
3,10253
-17,6423
-13,8980
3,3972
-16,8116
1,2315
-14,10958
7,5116
-16,9820
4,11322
9,3099
-17,243
5,6055
2,7705
6,6545
-15,9186
4,4856
-15,11225
3,10517
-16,4232
-15,11372
6,9799
-17,6508
-10,310
-3,8856
-15,8554
-14,2330
10,1811
6,6206
-4,7733
8,1746
-8,778
-18,1247
-14,8537
-18,1345
3,10349
-1,1328
-15,6076
5,6502
2,12051
-9,10009
6,9991
9,11655
-2,6431
9,2055
-10,9068
-15,9024
-1,8822
-12,6092
9,11428
-12,2808
11,8160
-3,10542
-11,12173
-15,9098
-16,9192
5,5457
-14,5502
6,10875
0,3276
9,7398
10,2684
-11,5142
-12,11847
-2,4727
-6,11691
-16,9555
-11,4766
9,5455
-18,6034
-14,5392
6,3546
-17,11245
-13,1030
11,6319
-11,1017
-16,3977
7,4218
5,9882
-14,9801
-18,9180
5,1987
6,3504
3,3064
-15,897
6,7536
5,9840
5,4647
3,3344
5,203
-15,4936
-14,9484
7,6193
5,8449
-18,7498
9,4640
9,8668
-15,1606
-16,4119
9,4388
-9,9109
8,4737
-8,3906
-10,1556
-15,9580
-1,11423
-8,5991
-3,4179
6,1654
2,3846
-14,4544
12,8654
-3,6010
-17,986
-14,2074
5,3646
-11,6267
5,510
-18,11592
3,5640
-12,3457
-6,8250
-15,10156
9,6653
5,7776
1,9703
-19,5714
6,793
-2,12447
0,10526
-1,3413
1,3754
-11,11873
1,11910
-9,7472
-13,2073
-13,11359
1,1753
-3,4642
3,555
3,498
-15,9517
-16,5899
8,10096
10,1003
-16,3888
-16,2655
6,4641
-1,6857
8,6157
-15,1127
9,2936
5,11487
-15,3004
14,4710
8,10098
-11,6403
-16,8354
-15,898
-12,5741
4,1719
4,10641
6,8556
-2,9583
-18,10970
-2,109
10,9501
-14,1942
4,5228
-16,6056
1,2010
-16,6401
10,4803
0,9985
5,6038
7,9686
8,10395
6,3907
-16,4712
3,10516
3,292
2,9738
-9,7100
7,2040
-14,8124
5,6007
-18,6418
2,3252
-18,8595
4,5314
-10,8141
9,1216
0,6280
-7,9536
-1,5064
6,8412
-14,10215
5,6649
-21,3612
-11,2978
7,745
-3,3824
9,1794
-14,6881
-14,6168
-19,9857
5,5073
-4,4879
-17,186
-17,5851
4,10692
4,4430
-18,12223
7,2892
-16,4477
-17,8097
9,8947
-3,2192
5,5513
8,10696
1,810
8,565
0,7861
-1,11963
8,7261
0,620
-6,2199
-10,11342
4,8571
9,6738
12,2214
-17,11236
3,4233
-3,1655
6,5159
9,6155
3,1832
7,401
-8,7016
10,7499
7,10574
6,2350
10,7458
3,8846
-4,9897
10,11766
-12,2944
5,7737
8,10195
3,1096
-17,12118
-14,4214
8,4083
9,4362
3,5393
-2,7787
8,11778
-5,9978
-9,3629
4,2002
4,11579
7,612
-17,5638
5,974
-15,4428
-12,9462
-16,5645
6,1182
-1,2194
8,3632
6,1789
3,3375
8,2163
-14,3451
-15,8071
6,3156
-17,8489
2,10642
-4,3773
-13,3205
-10,7385
9,9778
4,2958
0,7254
-6,8780
-14,8795
-18,2369
-13,7402
-14,11638
11,1941
-4,8246
4,5484
7,5834
-2,4574
-17,10450
-15,8929
2,6811
-8,6487
-15,12084
-17,827
-15,2725
6,9495
3,6628
-12,12018
-14,3063
-11,6276
4,5976
-16,10386
-16,309
9,9565
-15,9451
-1,2641
6,1248
-1,984
-19,2516
10,146
-14,2551
4,1082
8,250
-11,8203
-16,4983
-5,1196
3,1508
-20,11207
8,2743
-9,12500
-1,1708
8,6237
8,5036
-3,7105
1,8998
-14,6496
-16,6043
7,9687
-15,5576
-17,3835
7,4465
12,10697
4,6409
-4,11339
-15,8714
-6,8069
3,9346
12,6600
10,9128
-14,8833
-16,7618
-11,9262
-11,255
-15,5353
7,5662
1,2080
5,3557
4,4675
7,8067
-16,1035
-15,5806
-11,386
3,9828
-3,9868
-17,11587
-10,1735
2,10911
8,4685
-18,3869
-13,2353
-13,1976
-17,3700
-14,5341
6,9816
7,9263
-7,7004
5,5420
-17,7973
0,3710
5,11497
0,1085
-13,11137
-15,6044
10,842
7,11274
1,11239
10,6087
7,11412
3,5407
5,9259
-12,11913
-13,436
-15,2187
-11,4227
7,10712
-13,6533
-16,926
-15,2440
-15,11252
0,10348
-12,3130
-14,5250
-8,8742
3,5224
10,5315
-17,7754
-15,9355
11,6079
-15,4706
-12,4807
1,5326
-14,2479
-19,4455
-15,12130
0,9939
4,9546
4,453
4,7662
-7,4888
5,3417
9,11955
3,3950
-10,2676
3,809
6,1214
8,9310
0,4305
-19,11447
2,4713
-14,8624
-14,5026
-17,6616
7,4820
4,8271
2,4451
-15,541
-15,11817
2,12180
-17,2535
6,10297
5,11378
9,4668
-1,5503
5,6803
-18,1270
5,12005
1,5971
-18,7883
-8,8129
2,507
-18,8373
5,1638
-15,11687
5,211
8,5189
-16,11738
6,2617
-2,891
-16,6299
9,8653
6,12172
-13,12399
-19,4098
4,7435
10,1151
-17,3901
-16,10152
6,4734
-6,10589
-16,8311
-19,6657
-12,9519
-3,2193
-14,6730
4,4186
1,9771
-12,8163
7,11069
13,74
0,9025
-6,4109
8,1743
2,195
-12,342
6,10315
-16,10123
-5,7556
3,7896
4,315
-12,7150
-14,10145
-15,5386
5,5301
12,6589
-9,9709
-17,952
8,12157
4,2483
-12,856
-8,2279
10,7198
2,4860
6,11964
-6,4281
-10,9239
7,11050
-13,2920
-11,5254
-17,11038
1,1314
-13,6035
4,5759
4,4774
-13,8475
-13,1770
7,4581
-7,11884
-13,134
-5,8073
7,509
-1,3339
-6,11268
-13,3721
-17,6736
4,11725
-13,14
-14,2823
-15,8893
-19,12363
-12,9078
-12,4878
-15,1921
8,3913
9,5935
5,5127
-14,5817
-4,9524
-3,8806
-4,8568
-9,2921
6,12487
-13,1864
11,2778
11,6712
3,5965
-14,1137
-15,9898
7,8497
7,9937
-12,6889
-17,600
6,11366
-12,2360
9,3676
7,8843
8,7017
0,7911
-17,8330
5,3986
-14,6977
-8,3662
-13,10103
7,12494
-11,6145
10,9887
-18,7821
8,8438
-10,487
-11,4157
-17,2646
-12,4273
2,3862
0,8697
-14,10582
-16,9610
-18,2273
9,7820
1,6987
0,12225
3,1421
0,6255
-16,7056
8,3434
-14,9439
7,10419
3,8201
-17,37
-15,1260
-15,4030
5,6659
-17,5872
-14,7806
7,3182
9,2366
-15,12106
0,7636
-7,4921
-10,2458
6,7066
8,1058
-12,9499
-18,3084
-11,9518
11,8207
3,7293
-17,5803
-3,7691
8,11979
7,8613
-9,674
-11,831
-10,3132
-1,5550
4,11133
8,4622
-7,2356
-15,8748
9,4626
-14,5027
7,12492
-14,10972
-17,2108
4,3129
-13,2268
0,11628
7,11729
3,11799
10,429
8,7392
-15,9958
-17,295
-5,802
-13,1656
-15,10365
2,7112
4,4032
-16,9745
12,10335
-15,2029
3,5166
5,8920
5,3713
-17,6927
-17,9721
11,4230
7,6231
4,5128
-17,3603
4,3294
6,399
-15,1944
-15,4914
8,1521
5,4971
-16,471
-16,1126
-17,6655
-10,702
-16,5627
-18,1995
-5,5094
-1,214
-11,8329
-16,4256
13,12278
-10,1790
5,9809
-3,8609
-14,9525
-16,3369
8,7642
7,9655
7,9774
6,11921
4,4268
11,2452
5,2683
6,11005
6,2259
-11,9907
5,5217
-1,808
-13,6808
6,284
-8,2890
1,2236
10,8636
-15,1209
-13,7953
8,712
-12,1798
6,4832
-17,4678
-5,11110
-2,5596
-18,12397
-14,5682
2,4057
-20,8529
-4,9571
-12,7048
-11,894
-8,11734
-13,6326
2,9504
11,3742
-6,4476
3,2065
3,5771
9,11282
6,11542
-13,8334
-4,1189
2,7492
-17,5206
-10,6518
-12,2782
5,6906
-17,9744
-10,3477
4,593
-6,5086
-5,2257
8,10640
-13,6515
-18,5564
-15,3769
-2,2466
-15,4728
-6,3169
-3,1042
-15,12446
-16,5255
1,10249
1,5336
-19,4485
-17,6789
-7,10728
9,11251
3,3407
3,3073
3,8756
-16,7124
3,6040
-16,1551
7,9798
9,9297
-15,4524
-19,1539
-13,7044
5,10478
6,3693
2,12073
5,7580
13,738
-14,7333
2,3050
-14,8025
-8,9720
-13,3483
1,5751
-13,11376
-18,680
-15,1718
11,5809
-1,8620
-11,6647
2,7671
9,7814
-3,1267
-16,1265
2,8303
11,6084
-6,11716
-16,12285
-16,6865
9,9282
-1,7098
5,12015
6,9428
-12,4633
1,10434
12,9552
2,3210
3,12489
4,5381
-19,1492
-13,7844
-2,8923
7,6974
9,11100
-1,3775
4,4171
-8,2811
-16,4481
-16,11800
-3,9739
2,9976
-14,2460
1,9912
2,7935
-15,9384
9,6948
-18,1239
4,4786
8,10056
4,8182
-16,1408
-18,11937
7,12153
-1,8509
-14,7573
-9,6014
1,8532
4,2598
-4,2148
-17,3671
10,10534
7,9489
5,9488
-15,1156
-15,6015
-17,2783
-8,12091
-10,10828
-12,11266
-12,4490
-15,5743
-18,7976
-9,2903
7,12222
-6,9454
-15,3438
-5,380
-14,11377
4,11735
8,4417
3,11283
-16,9228
-17,11392
-16,9210
-3,2085
8,4594
-15,2548
6,10169
-14,5785
-13,279
-12,8348
-11,9999
8,3752
-9,4004
-18,3449
-1,10752
-13,1713
1,7521
2,3542
-18,1710
6,10859
4,6295
10,7663
6,5328
9,11241
-17,8090
-15,5059
-16,820
1,1130
-16,672
4,3419
2,1116
7,5672
5,113
9,4623
-15,11692
-21,8717
-19,711
-16,12340
-16,5025
4,9169
6,7594
-13,12475
-14,11622
0,1183
7,6436
8,11841
7,4691
-14,9942
4,4615
-17,7978
7,3274
5,11321
-16,6382
5,11984
-15,9863
5,9821
-13,8300
6,6872
4,4272
-3,4743
-13,6660
-13,1731
10,2964
0,8140
8,10163
-10,7061
0,1807
8,5689
-10,12204
-2,2140
-1,1659
-12,477
8,3716
-13,3609
-18,7610
7,10442
7,6721
6,370
-17,8943
4,6751
-15,5355
-11,10371
9,10135
-14,5736
-3,9852
-17,4694
-18,11621
0,3980
-15,2942
1,1479
-2,6582
5,2789
-9,6609
5,10155
-15,9632
9,3568
6,6651
14,11640
8,137
-17,149
-2,8674
2,3136
0,3939
-15,7029
-6,2156
-15,5947
-16,9338
4,1766
-16,61
-16,89
-19,6534
9,11770
-16,925
-16,5685
9,2788
8,2992
-12,2397
-14,10934
-14,11491
-11,3218
-16,2036
-14,5360
7,3719
4,10598
-19,6263
3,9779
5,2537
-16,6198
-16,7235
7,4902
-17,8387
-6,11581
-11,8063
-19,4833
8,3808
4,9227
-10,929
-5,12431
8,3940
5,4494
-7,12127
4,6586
-6,5842
2,10829
6,10425
-10,7780
6,10496
5,7547
8,6546
4,9397
5,8629
5,3701
-8,5460
-17,1834
-13,7357
6,2384
9,2322
-15,10824
2,4357
-17,2848
-18,1027
-15,2200
-18,3297
1,10324
-16,583
-16,191
-13,1138
-12,7060
4,11952
8,10771
-14,285
5,5056
5,8838
3,11918
-13,3390
-15,4556
-3,5864
-15,4211
-13,11644
10,8958
4,11175
1,1902
-2,10307
4,3973
4,3774
12,5432
11,9515
6,9003
-15,5125
-17,11889
-13,359
-16,9728
-2,5473
4,11478
12,2217
-12,7175
-8,10690
9,4718
6,8663
7,11630
1,7530
6,6365
8,6017
4,423
-15,5499
2,4416
-3,7716
3,7421
3,6140
-16,2681
6,11134
3,792
1,1482
-9,5087
-9,7040
-16,7122
-15,2343
-1,11756
7,9298
-12,4583
6,1554
-16,239
-14,1225
8,467
8,5264
2,11273
-15,11465
7,2241
-3,2098
-13,7915
5,10725
-19,1455
-2,6910
8,1188
12,747
8,10985
-4,5671
9,12149
7,3045
1,3416
-1,1413
6,12357
-18,5659
4,2629
12,1434
8,2146
-14,3746
7,3037
4,11850
3,1537
-19,3026
4,11972
7,8083
-9,8550
-17,5213
-14,7634
-14,343
-8,3010
4,7081
5,3357
-12,4101
5,11272
-3,9970
4,8360
3,1662
-14,2075
-13,3549
-17,3983
8,7643
-16,8359
-16,8942
12,11758
-19,3605
-15,4061
0,11176
-3,8578
-2,10042
-15,8184
-3,10981
4,8596
-9,943
9,2275
-16,4271
-13,8890
9,5388
2,568
-16,5221
-5,1419
3,8600
3,9051
-2,10795
8,8301
-9,2685
10,998
4,5925
-11,6366
-16,2335
1,7129
-9,6965
-14,7786
-8,936
5,7551
-16,549
-18,2531
4,3303
-2,4041
7,893
3,11250
-6,1621
7,9085
-14,2957
-19,4859
-6,4244
-10,4892
-14,3242
5,12367
2,3827
-12,9444
-15,5523
0,569
4,11303
7,12188
8,10097
-15,2021
2,9184
7,7256
-12,9948
12,4295
-17,12473
12,8415
-16,1558
7,8646
5,1690
-18,7761
-15,11017
-13,5811
6,7628
-18,3208
5,10094
-2,7274
-12,11939
10,4315
-16,9872
5,968
-15,10818
-15,123
1,651
-12,6783
7,2724
6,8005
11,1983
-12,2390
-1,9641
-8,500
-18,9511
-14,10596
-3,2647
-8,3689
5,9608
-15,9197
-14,7335
-16,8431
0,2000
-13,10075
6,4750
6,6078
1,2752
0,4979
6,12113
1,8256
-8,4241
-13,10407
-15,2853
-15,4475
-14,10843
7,3491
9,7372
4,6130
-13,9601
6,3942
4,10432
-13,5384
9,669
-12,1383
9,5931
7,7826
-11,9597
-12,8999
-3,11280
7,5017
8,1186
-16,3951
6,1290
-6,3278
2,8278
-5,10796
-4,10527
13,8503
-13,3031
-13,2790
1,6625
-15,841
7,4631
-16,1336
3,3819
-11,8093
-15,6479
-17,5252
0,11843
-7,3616
-12,2888
2,2787
0,10898
1,9935
-15,5247
9,5873
0,3435
-14,8574
-16,8
-11,8298
7,1224
-12,12083
2,11686
-2,5031
-6,11602
-18,9964
-13,11565
1,417
-12,8805
8,10140
-17,5786
-16,7045
-1,9829
7,7054
4,485
-13,128
6,4378
-15,1561
3,6072
5,3818
-15,12450
3,11212
3,11861
5,5997
-17,12211
-3,11802
7,12167
6,11006
-9,2434
0,636
-16,4722
-18,3266
-16,6149
-7,618
-14,4433
5,3244
-16,8710
4,7797
-10,4540
2,949
11,9344
4,11862
-15,1920
-13,5626
-14,10459
-5,11102
7,4309
-15,5387
-18,7433
-16,4991
-10,5190
6,5385
12,12249
7,723
7,2220
-10,12104
-17,8798
-17,5379
-13,2987
-13,11381
-3,5644
-10,4320
-6,782
-11,11067
-16,1323
-1,9742
-5,9503
0,814
9,2403
2,6914
2,11694
3,6354
-15,7950
7,11554
3,6629
7,7285
-17,5900
-17,9672
4,11789
8,6384
1,4709
-15,6603
12,899
1,5447
-14,10762
-11,7185
-16,6626
1,2104
1,4598
7,5467
-17,3499
-17,305
-16,4124
-13,2858
0,10372
7,7903
-17,3957
9,6741
-14,7997
7,6672
-15,4387
-16,5868
2,5528
1,9013
5,8983
6,8985
-17,10
5,1471
-13,1935
2,11191
-16,5518
6,7528
-15,2265
-14,886
-12,2132
9,3203
-11,4253
5,12381
3,10164
-12,4213
-6,6374
-11,6009
-12,6243
5,783
-17,9142
-19,10682
-7,12396
-15,6689
-14,9002
6,11470
-19,154
-4,1374
7,9559
4,3680
6,2766
-15,3415
-17,2396
7,5701
-1,1544
10,11387
6,5292
7,1089
4,3310
12,545
4,11483
-19,11583
-1,12122
7,12232
8,1791
3,2523
-6,7801
-14,10519
-6,2251
-15,8766
5,5427
8,5688
0,8971
9,5123
-16,7481
-10,7032
-14,1494
-14,1961
-18,11531
5,10924
-11,5184
-15,7177
-11,10740
-12,506
-7,6810
-13,11313
2,10648
-10,7486
-11,3935
-6,11741
-15,9
-10,9363
1,5411
-11,7355
8,1910
9,798
-14,1335
8,2721
10,725
-3,10217
-13,12326
-1,3836
-15,9243
13,5807
6,67
-15,12474
-16,6152
-13,1134
10,765
4,7956
-18,2493
3,4602
-6,5871
4,9602
-12,6805
7,10609
6,10366
-13,7794
-15,6896
-13,9237
-13,3022
8,5618
-14,11864
-5,4542
-15,12171
-17,11968
-6,8112
-1,1819
-4,11684
-16,12214
-15,4128
-16,447
-19,2328
7,1242
-13,8099
3,10625
3,3092
4,327
2,4940
-18,7202
-1,1782
-8,6081
3,3317
-7,2986
-3,1292
12,7666
-7,8277
-15,1394
2,5708
-13,10741
3,3669
-16,5540
-13,3387
-17,4015
-7,7646
-15,5356
-19,4692
-16,1109
3,3124
-16,6442
8,2267
4,9378
10,10723
7,5440
-13,9464
10,2643
-16,6785
5,1640
-13,53
-15,3402
-18,1161
3,6089
-9,3864
10,4537
-17,4686
-8,5298
-13,7067
12,5869
-12,10475
-17,4279
-17,9621
-17,5953
-19,7437
-16,5529
-18,2425
5,9093
5,7422
-16,1425
10,8011
14,7969
10,3529
15,5343
-10,6587
7,6432
5,6588
9,9136
-15,5294
-15,7084
1,2176
8,10176
5,469
3,7219
-9,209
-14,2625
-15,7414
8,6506
-11,9405
3,4302
0,10433
2,11090
10,18
-19,3171
-15,9737
-15,266
11,11277
-14,9070
9,8123
11,12096
7,5590
-15,6873
2,2974
-13,762
5,9140
7,5930
-1,1016
-17,2087
3,225
-1,8185
-14,9581
3,8721
-9,8302
-14,9761
-16,6150
8,5406
-15,1854
8,8884
-14,4869
-9,1953
-11,1741
-1,10699
2,7717
10,6753
-5,7706
3,9214
-11,11078
-8,10833
-15,2354
-17,2769
-14,15
5,5943
-15,5942
-12,2588
-8,9386
-13,6058
-15,9110
7,3929
7,6664
-12,2807
8,9044
4,3383
5,11831
-17,8340
-18,1514
-19,3353
3,10808
-18,4149
1,4466
-16,2133
-13,603
-5,10790
-10,1624
-14,8723
-15,6575
-17,1792
3,5565
-1,5011
4,871
-1,10962
-3,9071
7,7981
-17,8152
-8,5153
-15,5926
-17,1249
-11,5082
10,219
-16,987
-14,5962
-17,92
2,5299
-14,9628
3,5560
-2,3619
0,3828
-4,10836
-14,4903
-4,5359
-4,11522
3,5558
-17,11796
3,11189
9,10104
-18,5775
5,5080
-14,8701
-17,12069
4,3811
-15,10654
-8,7057
-3,5922
4,11426
0,11871
-13,2558
5,10100
-18,11259
9,4290
7,5929
-8,2243
5,10124
-13,82
-14,2053
3,10246
-8,1177
-16,12410
-16,8345
-12,2592
-14,55
-12,5108
-12,5047
0,9257
-1,1717
-8,8030
-8,6347
-8,2030
-14,10412
-16,2909
-12,3093
-7,8404
-16,11317
-12,6178
-16,5211
2,8755
-1,7037
-17,4600
-13,6998
-15,3892
4,12117
7,3875
2,3621
-17,10789
-11,7857
8,4992
-17,7859
4,7361
-16,6686
-17,8617
3,10045
-4,3564
0,5148
15,10232
-15,5083
-14,6115
-12,2550
4,8835
0,3484
-21,5091
-18,4504
-18,888
5,1395
-16,10668
-15,10095
9,9606
2,7158
12,5067
-13,6342
-14,10807
5,2422
2,7031
-7,1527
-13,5219
4,4599
-2,4846
10,6886
-13,12351
-14,5844
10,7427
-14,978
-8,10874
7,2126
4,7678
5,10902
5,5777
-16,3903
7,10084
-12,3620
-16,3091
10,4457
-19,1615
-12,1355
-16,10457
4,2520
-3,8661
6,9818
-13,8289
5,10110
-12,12198
-13,3647
5,12433
-17,7152
-16,7241
1,11454
4,1876
7,10196
-14,3142
-16,8374
-12,5583
6,9274
-16,3251
6,2751
7,11101
-12,4930
-3,8902
-14,1712
-8,2361
1,10514
-9,6425
5,5277
-5,896
-18,7630
-16,8338
13,4260
-2,10344
-13,2338
7,8732
-15,1110
6,922
0,9315
-9,3841
-10,6102
8,11469
5,5970
-17,9156
-4,646
9,9134
10,7052
9,3354
-2,10974
6,12186
-12,7491
-14,8094
-5,1673
6,9533
9,7097
-16,115
-14,11142
-1,1032
6,12350
7,2644
5,3799
-12,9512
7,10904
-1,9477
-18,1499
-11,2485
3,9218
11,5111
-4,1945
4,2386
3,7343
-13,7284
6,6090
-13,6841
-8,1964
0,7941
8,1526
-13,10149
4,412
3,1315
-6,4619
-15,4682
-14,10274
-5,1367
6,11441
8,5403
-4,4876
3,6279
4,2184
10,11486
-2,4989
-15,4508
2,9162
-3,5848
4,12304
-1,10714
-7,4453
-13,530
-17,4758
-14,1839
4,5305
-14,2419
14,9174
-14,2337
-18,9400
-12,4205
5,9361
6,5975
5,5349
8,9817
-5,7507
-10,387
2,4498
0,8772
10,7563
-16,10360
-15,8531
3,8919
13,9933
-11,7009
-1,6671
-18,11088
-12,8172
-13,2649
-12,10933
-18,8128
2,369
-16,1011
7,8762
1,4894
-8,5977
-15,11679
-12,7381
-14,7311
-18,7854
-6,5230
2,2601
6,11331
-18,543
-6,3934
3,6393
-4,2037
5,3524
-16,8957
4,8056
2,11812
-10,9757
3,2254
9,2238
-12,12454
5,11238
-13,2812
-18,12142
-6,10333
-3,11744
-4,3311
-14,4585
-16,3638
0,490
-15,10099
-18,2162
-15,1417
-11,11160
-16,8146
1,2714
4,6051
-16,7633
-15,6052
2,9364
6,3421
-16,8824
1,10275
-15,5982
11,4929
5,6823
3,3115
-14,2207
-2,9922
9,8818
-3,11091
7,11044
-19,4037
-13,2252
11,4413
-12,3857
3,8118
-18,11039
8,6539
-7,9220
-17,9629
-12,6194
-12,3030
8,3810
-1,4321
-12,714
-14,3743
-15,6062
7,2393
6,10166
-18,11721
-2,4446
2,6186
5,2876
-2,1577
-11,3335
-8,6408
-1,7813
-16,3687
-7,7416
-13,8649
-1,1012
-7,9087
6,5274
-8,1298
-5,3581
-3,915
6,1170
10,9241
1,694
4,3675
4,9073
11,102
-15,9008
-14,8035
2,9890
-13,3231
0,10367
-6,10967
-11,8631
9,12341
6,2391
-13,4990
6,4122
2,6126
-14,10132
-5,3259
-10,336
1,8021
6,700
7,3653
9,6532
-15,11094
0,7812
-14,8017
-1,8626
-17,3583
7,4854
-7,7075
5,1002
-1,6109
2,6775
-11,7886
5,8092
-12,3622
8,8008
5,3068
-15,1524
-15,10727
-12,1268
6,106
-14,4611
5,9917
4,821
3,5238
7,9280
7,30
0,6022
-16,7983
7,11740
-5,5634
-8,10890
-7,8239
6,69
-18,5538
4,3641
3,5561
7,11023
-1,3838
-9,6077
-12,7172
-14,8377
-4,11600
11,11697
-17,6568
5,3262
5,9372
6,12400
-18,449
-18,3299
-7,1887
-15,6376
-16,2049
-17,11328
-17,10615
-16,4793
-14,4770
-3,3481
8,2062
-15,2502
5,7659
6,9441
9,7652
3,6883
2,8055
-14,448
-15,8111
-16,10044
-16,45
6,8881
9,9880
-9,3525
-18,5622
-18,3636
-16,1844
3,4804
5,5577
9,3314
2,9727
-14,311
1,10815
6,6986
3,7615
1,670
9,2221
3,4531
-12,8136
-12,4944
-17,364
-11,3696
-12,1297
-17,6623
5,9925
-8,6353
9,5732
-15,3514
-10,1748
-17,6877
-19,11641
3,2844
-14,4612
-13,8538
-16,4549
4,9063
7,10804
0,71
-14,10012
-19,6598
7,97
7,151
-18,4288
6,6232
-7,3382
11,11822
-10,6424
-17,9623
-7,7621
5,9188
-12,10708
-14,1774
6,9510
-17,5321
6,11255
7,9249
7,923
-14,2935
-17,9252
5,5117
-9,11397
1,4700
-15,11466
7,10214
-14,4147
7,1645
-13,1971
-11,3533
-1,7592
-4,5669
-1,12352
-19,12319
-13,9642
9,3485
-15,7568
-17,1299
-18,3976
-18,340
-15,8001
10,6853
-16,1965
5,3633
-15,170
2,8362
6,11244
-13,2962
-9,4431
7,1215
13,5534
9,8700
8,5567
-17,948
-11,10747
-2,3643
1,9537
-4,10219
7,9984
-12,11636
0,5173
3,8288
-11,3709
9,10207
-11,2542
-14,5661
-5,10680
-2,7400
11,8280
-14,4461
7,8384
-13,10634
9,9550
-14,6036
-14,10028
5,644
-19,11295
3,3178
-11,5716
-16,1252
-13,2765
4,10767
-18,10270
4,8964
-16,9750
-16,1361
-5,4607
1,1849
5,5694
-14,11004
-11,3498
-12,6390
7,12425
7,1271
-4,5676
-13,11981
8,709
-13,6770
-8,4753
-16,8684
-10,8553
6,11461
-12,5530
3,4794
-11,9146
-14,6746
6,3145
-14,7236
-17,6961
6,217
6,9567
-3,9208
-17,3840
3,1980
9,8394
10,9969
4,4198
3,3924
-8,2662
8,8341
-15,11834
-11,5879
-15,5214
2,3860
1,6622
-12,9475
9,10352
7,1106
10,8467
10,5465
-16,6973
10,4099
-3,1391
5,2547
10,3051
6,8569
-1,10059
-6,11995
9,4865
1,8147
